Entry,species,domain,protein_name,protein_family,broad_function,solublempnn_score,esmif_score,mif_score,mifst_score,carp_640M_score,ESM2_15B_pppl_score,caliby_score,triflow_score,esm3_struct_cond_score,esm3_seq_only_score,progen2_score,progen2_XL_score,protgpt2_score,sequence_length,mw_per_residue,isoelectric_point,charge_at_ph7,charge_per_residue,buffer_capacity,basic_residue_fraction,acidic_residue_fraction,gravy,aromaticity,hydrophobic_fraction,instability_index,proline_fraction,small_residue_fraction,helix_percent,sheet_percent,loop_percent,ordered_percent,helix_sheet_contrast,rco,avg_cb_distance,surface_exposure,compactness,avg_plddt,soluble_caliby_score,deepstabp_tm,proteinmpnn_score,ProteinMPNN_v020_score,AlkSecMPNN_020_score,AcidSecMPNN_020_score
P62160,Oryctolagus cuniculus,Eukaryota,Calmodulin,Calmodulin family,calcium_binding,-1.5283565521240234,-0.181109076378329,-1.4442908763885498,-0.007759572006762,-0.0068017053417861,-0.426624804,1.972651,-1.300845,-0.151962,-0.065653,-0.211830612797065,-0.1440671370333473,-1.1118894231399434,149,113.00280805369128,4.086916923522949,-24.34444849617931,-0.1633855603770423,1.0778773567545592,0.1006711409395973,0.2550335570469798,-0.6536912751677852,0.0671140939597315,0.3691275167785235,28.207382550335566,0.0134228187919463,0.2550335570469799,0.711409395973154,0.120805369127517,0.167785234899329,0.832214765100671,0.590604026845637,0.095545549797525,20.5981903076172,0.302013422818792,21.4623832702637,85.0932214765101,2.003692,50.971705389220745,-1.5656273365020752,-1.5656273365020752,-1.6826950311660769,-1.6589062213897705
P62176,Bacillus anthracis,Bacteria,Small ribosomal subunit protein uS13,Universal ribosomal protein uS13 family,ribosomal,-1.8464243412017824,-1.21094897561822,-1.5974321365356443,-0.7456749677658081,-0.8524147272109985,-0.804134874,1.681351,-1.399449,-0.550046,-0.632337,-1.3151488501178332,-0.6593617841231921,-2.046136651157348,121,114.20541157024796,11.168647956848144,13.609469351244703,0.1124749533160719,0.8658256893072345,0.256198347107438,0.1322314049586777,-0.7049586776859504,0.024793388429752,0.3553719008264463,42.26198347107438,0.024793388429752,0.2479338842975206,0.56198347107438,0.272727272727273,0.165289256198347,0.834710743801653,0.289256198347107,0.113194358784589,19.510929107666,0.297520661157025,20.706657409668,90.6536363636364,1.690145,43.75539495367556,-1.7905257940292358,-1.7905257940292358,-1.867089867591858,-1.881553292274475
P62203,Plasmodium falciparum,Eukaryota,Calmodulin,Calmodulin family,calcium_binding,-1.5681723356246948,-0.516227670963979,-1.478264570236206,-0.4796609580516815,-0.4796931147575378,-0.717217699,1.932278,-1.401463,-0.420933,-0.422587,-0.6586555634569001,-0.5841453091410183,-1.4201119442114094,149,113.62806375838926,4.109652519226074,-24.344326736238465,-0.1633847431962313,1.088269606607918,0.1073825503355704,0.261744966442953,-0.6120805369127517,0.0671140939597315,0.3624161073825503,29.201342281879192,0.0134228187919463,0.2416107382550335,0.718120805369127,0.120805369127517,0.1610738255033559,0.8389261744966441,0.59731543624161,0.0948275862068965,20.9391918182373,0.302013422818792,21.809513092041,85.4095973154362,1.991661,54.46126162325028,-1.6071628332138062,-1.6071628332138062,-1.684979796409607,-1.7261991500854492
P62249,Homo sapiens,Eukaryota,Small ribosomal subunit protein uS9,Universal ribosomal protein uS9 family,ribosomal,-1.778483748435974,-1.23771949663554,-1.7911559343338013,-0.3343585431575775,-0.3952701985836029,-0.012248792,1.666398,-1.306823,-0.609202,-0.632858,-0.6216624534293397,-0.3185102906945634,-1.990830512895976,146,112.63776095890412,10.213419914245604,17.65606209978815,0.1209319321903298,1.220497560134696,0.2191780821917808,0.0821917808219178,-0.4445205479452055,0.0753424657534246,0.3972602739726027,35.02260273972602,0.047945205479452,0.2465753424657534,0.452054794520548,0.452054794520548,0.095890410958904,0.904109589041096,0.0,0.214654547006358,17.0817470550537,0.301369863013699,19.4049129486084,93.7656164383562,1.701864,48.98893788634405,-1.7376540899276731,-1.7376540899276731,-1.8529913425445557,-1.781507134437561
P62250,Rattus norvegicus,Eukaryota,Small ribosomal subunit protein uS9,Universal ribosomal protein uS9 family,ribosomal,-1.758648157119751,-1.24854121796072,-1.824965000152588,-0.3512668907642364,-0.3952701985836029,-0.012248792,1.662696,-1.478799,-0.584072,-0.632858,-0.6216624534293397,-0.3185102906945634,-1.990830512895976,146,112.63776095890412,10.213419914245604,17.65606209978815,0.1209319321903298,1.220497560134696,0.2191780821917808,0.0821917808219178,-0.4445205479452055,0.0753424657534246,0.3972602739726027,35.02260273972602,0.047945205479452,0.2465753424657534,0.452054794520548,0.452054794520548,0.095890410958904,0.904109589041096,0.0,0.216124517579202,17.0870475769043,0.301369863013699,19.4156837463379,93.6941780821918,1.688286,48.98893788634405,-1.713793396949768,-1.713793396949768,-1.8897600173950195,-1.7628909349441528
P62251,Aedes aegypti,Eukaryota,Small ribosomal subunit protein uS9,Universal ribosomal protein uS9 family,ribosomal,-1.7004817724227903,-1.16334069741739,-1.692896604537964,-0.5679283738136292,-0.6398061513900757,-0.49617137,1.709518,-1.383835,-0.645733,-0.74633,-1.010142455229888,-0.7068350508406356,-2.3020852578652873,148,113.16519932432432,10.238949394226072,18.56899967157441,0.1254662139971244,0.991424544348412,0.2229729729729729,0.0878378378378378,-0.4837837837837837,0.081081081081081,0.4054054054054054,32.48587837837837,0.0472972972972973,0.2364864864864865,0.439189189189189,0.493243243243243,0.0675675675675679,0.932432432432432,-0.054054054054054,0.216216216216216,17.33984375,0.304054054054054,19.7175674438477,93.4354054054054,1.709705,49.273084029410306,-1.6933118104934692,-1.6933118104934692,-1.8706992864608765,-1.7417421340942385
P62263,Homo sapiens,Eukaryota,Small ribosomal subunit protein uS11,Universal ribosomal protein uS11 family,ribosomal,-1.7479417324066162,-1.27550784483651,-1.5175775289535522,-0.1404924541711807,-0.1260098069906234,-1.265154895,1.640135,-1.486401,-0.462179,-0.505967,-0.6060611649064829,-0.2270384276939543,-1.850252871481788,151,107.76509867549667,10.07474842071533,10.752176754858857,0.0712064685752242,1.4892243755456749,0.1986754966887417,0.1059602649006622,-0.5026490066225165,0.0331125827814569,0.3774834437086092,48.782119205297995,0.0463576158940397,0.3377483443708609,0.278145695364238,0.576158940397351,0.1456953642384109,0.8543046357615891,-0.298013245033113,0.197681181171791,17.6132545471191,0.298013245033113,20.0063953399658,90.1432450331126,1.688715,51.526614421356214,-1.7445310354232788,-1.7445310354232788,-1.8117332458496096,-1.831087589263916
P62264,Mus musculus,Eukaryota,Small ribosomal subunit protein uS11,Universal ribosomal protein uS11 family,ribosomal,-1.7910661697387695,-1.26195187600243,-1.5163347721099854,-0.1413814723491668,-0.1260098069906234,-1.265154895,1.645122,-1.425961,-0.458329,-0.505967,-0.6060611649064829,-0.2270384276939543,-1.850252871481788,151,107.76509867549667,10.07474842071533,10.752176754858857,0.0712064685752242,1.4892243755456749,0.1986754966887417,0.1059602649006622,-0.5026490066225165,0.0331125827814569,0.3774834437086092,48.782119205297995,0.0463576158940397,0.3377483443708609,0.278145695364238,0.576158940397351,0.1456953642384109,0.8543046357615891,-0.298013245033113,0.197197590451603,17.59450340271,0.298013245033113,19.9761753082275,90.1281456953642,1.697485,51.526614421356214,-1.756313443183899,-1.756313443183899,-1.7911865711212158,-1.822930932044983
P62266,Homo sapiens,Eukaryota,Small ribosomal subunit protein uS12,Universal ribosomal protein uS12 family,ribosomal,-1.8875457048416135,-1.53536090984211,-1.7609100341796875,-0.0573007091879844,-0.0594711117446422,-0.003330607,1.51173,-1.441361,-0.456327,-0.460713,-0.6576342282595334,-0.2254752312506829,-1.6474649922831075,143,110.5409916083916,10.501013374328611,20.906891214277707,0.1462020364634804,1.9605321390393655,0.2587412587412587,0.0769230769230769,-0.5188811188811189,0.0559440559440559,0.3916083916083916,22.286013986013977,0.0349650349650349,0.2517482517482518,0.314685314685315,0.594405594405594,0.0909090909090909,0.9090909090909092,-0.279720279720279,0.143368911789964,19.4800758361816,0.300699300699301,21.7053966522217,94.4284615384616,1.568178,53.4395834143115,-1.8864895105361936,-1.8864895105361936,-2.042825222015381,-1.845141053199768
P62267,Mus musculus,Eukaryota,Small ribosomal subunit protein uS12,Universal ribosomal protein uS12 family,ribosomal,-1.884474515914917,-1.50316102354677,-1.762190341949463,-0.0551592893898487,-0.0594711117446422,-0.003330607,1.512089,-1.527,-0.456997,-0.460713,-0.6576342282595334,-0.2254752312506829,-1.6474649922831075,143,110.5409916083916,10.501013374328611,20.906891214277707,0.1462020364634804,1.9605321390393655,0.2587412587412587,0.0769230769230769,-0.5188811188811189,0.0559440559440559,0.3916083916083916,22.286013986013977,0.0349650349650349,0.2517482517482518,0.314685314685315,0.594405594405594,0.0909090909090909,0.9090909090909092,-0.279720279720279,0.143011917659805,19.5151500701904,0.300699300699301,21.7557029724121,94.4844055944056,1.566529,53.4395834143115,-1.8555043935775757,-1.8555043935775757,-2.0713775157928467,-1.8067251443862915
P62268,Rattus norvegicus,Eukaryota,Small ribosomal subunit protein uS12,Universal ribosomal protein uS12 family,ribosomal,-1.8906254768371584,-1.514914345908,-1.7477774620056152,-0.0546894930303096,-0.0594711117446422,-0.003330607,1.511939,-1.512772,-0.461862,-0.460713,-0.6576342282595334,-0.2254752312506829,-1.6474649922831075,143,110.5409916083916,10.501013374328611,20.906891214277707,0.1462020364634804,1.9605321390393655,0.2587412587412587,0.0769230769230769,-0.5188811188811189,0.0559440559440559,0.3916083916083916,22.286013986013977,0.0349650349650349,0.2517482517482518,0.314685314685315,0.594405594405594,0.0909090909090909,0.9090909090909092,-0.279720279720279,0.143011917659805,19.4958953857422,0.300699300699301,21.7315979003906,94.5968531468532,1.565205,53.4395834143115,-1.8242541551589968,-1.8242541551589968,-2.0415539741516113,-1.8248372077941897
P62269,Homo sapiens,Eukaryota,Small ribosomal subunit protein uS13,Universal ribosomal protein uS13 family,ribosomal,-1.860235333442688,-1.45695616069593,-1.7091401815414429,-0.100438006222248,-0.1022371649742126,-1.442239106,1.478056,-1.546633,-0.765245,-0.776488,-0.76058618645919,-0.206021459479081,-1.3613921717593545,152,116.56873684210528,10.987749671936037,19.946804694104323,0.1312289782506863,1.8468932211249631,0.2697368421052631,0.1052631578947368,-0.7098684210526316,0.0592105263157894,0.3684210526315789,34.665789473684185,0.0197368421052631,0.2105263157894736,0.440789473684211,0.401315789473684,0.1578947368421049,0.842105263157895,0.0394736842105269,0.109247221639757,19.0670356750488,0.302631578947368,20.3961639404297,88.7619078947369,1.516702,51.54272223041755,-1.8613955974578855,-1.8613955974578855,-1.9611579179763792,-1.938803434371948
P62270,Mus musculus,Eukaryota,Small ribosomal subunit protein uS13,Universal ribosomal protein uS13 family,ribosomal,-1.8866617679595947,-1.41845301577919,-1.71965491771698,-0.1024800464510917,-0.1022371649742126,-1.442239106,1.507812,-1.56225,-0.739084,-0.776488,-0.76058618645919,-0.206021459479081,-1.3613921717593545,152,116.56873684210528,10.987749671936037,19.946804694104323,0.1312289782506863,1.8468932211249631,0.2697368421052631,0.1052631578947368,-0.7098684210526316,0.0592105263157894,0.3684210526315789,34.665789473684185,0.0197368421052631,0.2105263157894736,0.473684210526316,0.388157894736842,0.1381578947368421,0.861842105263158,0.085526315789474,0.110383064516129,19.0414237976074,0.302631578947368,20.3710098266602,88.5682894736842,1.540879,51.54272223041755,-1.8784083127975464,-1.8784083127975464,-2.002079725265503,-1.9093143939971924
P62271,Rattus norvegicus,Eukaryota,Small ribosomal subunit protein uS13,Universal ribosomal protein uS13 family,ribosomal,-1.8905575275421145,-1.4606482857152,-1.7169708013534546,-0.1021707579493522,-0.1022371649742126,-1.442239106,1.488446,-1.635777,-0.770367,-0.776488,-0.76058618645919,-0.206021459479081,-1.3613921717593545,152,116.56873684210528,10.987749671936037,19.946804694104323,0.1312289782506863,1.8468932211249631,0.2697368421052631,0.1052631578947368,-0.7098684210526316,0.0592105263157894,0.3684210526315789,34.665789473684185,0.0197368421052631,0.2105263157894736,0.440789473684211,0.368421052631579,0.1907894736842099,0.80921052631579,0.072368421052632,0.110864510674276,19.0213584899902,0.302631578947368,20.3389549255371,88.4307236842105,1.526962,51.54272223041755,-1.8793845176696775,-1.8793845176696775,-1.975743293762207,-1.906466007232666
P62272,Sus scrofa,Eukaryota,Small ribosomal subunit protein uS13,Universal ribosomal protein uS13 family,ribosomal,-1.8755340576171875,-1.46406183744732,-1.721320867538452,-0.1012053564190864,-0.1022371649742126,-1.442239106,1.507134,-1.589759,-0.762188,-0.776488,-0.76058618645919,-0.206021459479081,-1.3613921717593545,152,116.56873684210528,10.987749671936037,19.946804694104323,0.1312289782506863,1.8468932211249631,0.2697368421052631,0.1052631578947368,-0.7098684210526316,0.0592105263157894,0.3684210526315789,34.665789473684185,0.0197368421052631,0.2105263157894736,0.473684210526316,0.394736842105263,0.131578947368421,0.868421052631579,0.0789473684210529,0.111069678244193,19.0344390869141,0.302631578947368,20.359546661377,88.4257236842105,1.542641,51.54272223041755,-1.8394666910171509,-1.8394666910171509,-1.9322397708892824,-1.8745970726013184
P62273,Homo sapiens,Eukaryota,Small ribosomal subunit protein uS14,Universal ribosomal protein uS14 family,ribosomal,-1.9571750164031985,-1.7245055607387,-1.9751754999160769,-0.0225832015275955,-0.0382012985646724,-1.979781306,1.527346,-1.440705,-0.568506,-0.36609,-2.885030746459961,-0.7417087554931641,-0.7085487501961845,56,119.2269125,10.16481075286865,8.720632709103045,0.1557255840911258,1.370044267663527,0.25,0.0357142857142857,-0.7732142857142857,0.125,0.2857142857142857,32.10892857142857,0.0178571428571428,0.1964285714285714,0.321428571428571,0.571428571428571,0.1071428571428581,0.8928571428571419,-0.2499999999999999,0.147774327122153,14.1527395248413,0.303571428571428,15.8124847412109,93.85125,1.505521,50.740357730081435,-1.8318021297454832,-1.8318021297454832,-2.095738172531128,-1.7879403829574585
P62274,Mus musculus,Eukaryota,Small ribosomal subunit protein uS14,Universal ribosomal protein uS14 family,ribosomal,-1.9851341247558592,-1.69432898930141,-2.0159292221069336,-0.0227489527314901,-0.0382012985646724,-1.979781306,1.51333,-1.61933,-0.58042,-0.36609,-2.885030746459961,-0.7417087554931641,-0.7085487501961845,56,119.2269125,10.16481075286865,8.720632709103045,0.1557255840911258,1.370044267663527,0.25,0.0357142857142857,-0.7732142857142857,0.125,0.2857142857142857,32.10892857142857,0.0178571428571428,0.1964285714285714,0.321428571428571,0.571428571428571,0.1071428571428581,0.8928571428571419,-0.2499999999999999,0.147774327122153,14.1428880691528,0.303571428571428,15.7988166809082,93.8317857142857,1.50182,50.740357730081435,-1.904508352279663,-1.904508352279663,-2.0602850914001465,-1.8027056455612185
P62275,Rattus norvegicus,Eukaryota,Small ribosomal subunit protein uS14,Universal ribosomal protein uS14 family,ribosomal,-1.963491678237915,-1.70233222416469,-1.974810481071472,-0.0294085089117288,-0.0382012985646724,-1.979781306,1.50627,-1.651266,-0.578011,-0.36609,-2.885030746459961,-0.7417087554931641,-0.7085487501961845,56,119.2269125,10.16481075286865,8.720632709103045,0.1557255840911258,1.370044267663527,0.25,0.0357142857142857,-0.7732142857142857,0.125,0.2857142857142857,32.10892857142857,0.0178571428571428,0.1964285714285714,0.321428571428571,0.571428571428571,0.1071428571428581,0.8928571428571419,-0.2499999999999999,0.147774327122153,14.1567068099976,0.303571428571428,15.8403472900391,93.7642857142857,1.491377,50.740357730081435,-1.889870524406433,-1.889870524406433,-2.0688931941986084,-1.7984888553619385
P62276,Bos taurus,Eukaryota,Small ribosomal subunit protein uS14,Universal ribosomal protein uS14 family,ribosomal,-1.977223515510559,-1.70118004935128,-1.9819812774658203,-0.022980585694313,-0.0382012985646724,-1.979781306,1.519429,-1.552277,-0.581286,-0.36609,-2.885030746459961,-0.7417087554931641,-0.7085487501961845,56,119.2269125,10.16481075286865,8.720632709103045,0.1557255840911258,1.370044267663527,0.25,0.0357142857142857,-0.7732142857142857,0.125,0.2857142857142857,32.10892857142857,0.0178571428571428,0.1964285714285714,0.321428571428571,0.517857142857143,0.160714285714286,0.839285714285714,-0.196428571428572,0.148634453781513,14.1659412384033,0.303571428571428,15.8277177810669,93.88,1.50549,50.740357730081435,-1.8966753482818604,-1.8966753482818604,-2.0561277866363525,-1.8017693758010864
P62277,Homo sapiens,Eukaryota,Small ribosomal subunit protein uS15,Universal ribosomal protein uS15 family,ribosomal,-1.848751187324524,-1.45368472471932,-1.6748390197753906,-0.1741328686475753,-0.1671818792819976,-0.857827673,1.529848,-1.443907,-0.756907,-0.757243,-0.6429852618286941,-0.2749324318588964,-1.8722784787613824,151,114.05351854304637,10.530991172790523,19.934007242683215,0.1320132929979021,1.832985736010647,0.2450331125827814,0.0794701986754966,-0.4543046357615894,0.0662251655629139,0.423841059602649,51.00264900662251,0.0529801324503311,0.2450331125827814,0.695364238410596,0.23841059602649,0.0662251655629139,0.933774834437086,0.456953642384106,0.0954026298109223,17.8553466796875,0.298013245033113,18.6764125823975,93.8943708609272,1.524758,52.02140160507328,-1.77681303024292,-1.77681303024292,-1.8804529905319216,-1.8063560724258425
P62278,Rattus norvegicus,Eukaryota,Small ribosomal subunit protein uS15,Universal ribosomal protein uS15 family,ribosomal,-1.852515459060669,-1.45516846511538,-1.7231953144073486,-0.180108904838562,-0.1671818792819976,-0.857827673,1.524498,-1.429535,-0.761574,-0.757243,-0.6429852618286941,-0.2749324318588964,-1.8722784787613824,151,114.05351854304637,10.530991172790523,19.934007242683215,0.1320132929979021,1.832985736010647,0.2450331125827814,0.0794701986754966,-0.4543046357615894,0.0662251655629139,0.423841059602649,51.00264900662251,0.0529801324503311,0.2450331125827814,0.695364238410596,0.23841059602649,0.0662251655629139,0.933774834437086,0.456953642384106,0.0957992468510583,17.859733581543,0.298013245033113,18.6822166442871,93.5231125827815,1.537752,52.02140160507328,-1.8005354404449463,-1.8005354404449463,-1.9302752017974856,-1.8000895977020264
