Entry,pdb_id,chain,domain,species_collapsed,species,protein_family,broad_function,resolution_A,resolved_len,seqres_len,sequence_length,mw_per_residue,isoelectric_point,charge_at_ph7,acidic_residue_fraction,basic_residue_fraction,gravy,aromaticity,instability_index,proline_fraction,small_residue_fraction,ordered_percent,helix_sheet_contrast,rco,avg_cb_distance,surface_exposure,caliby_score,carp_640M_score,proteinmpnn_score,solublempnn_score,AlkalineMPNN_score,AcidophileMPNN_score,ESM2_15B_pppl_score,esm3_struct_cond_score,esm3_seq_only_score,esmif_score,mif_score,mifst_score,progen2_XL_score,protgpt2_score,soluble_caliby_score,triflow_score
4GE5_1,4GE5,A,Eukaryota,Homo sapiens,Homo sapiens,Protein-tyrosine phosphatase family,hydrolase,2.0,298,314,298,115.23365234899346,7.601498985290529,1.1342195423381014,0.110738255033557,0.1409395973154362,-0.4785234899328855,0.1073825503355704,37.10973154362416,0.0402684563758389,0.2416107382550335,0.9429530201342282,0.0503355704697986,0.1867485363415679,18.155620574951172,0.3020134228187919,1.873556,-1.5249323844909668,-1.5769047737121582,-1.56914222240448,-1.5180598497390747,-1.5106987953186035,-1.3036619424819946,-1.311496,-1.546237,-1.0865612670079174,,,-0.8370116061012217,-2.6473392768194213,1.873556,-1.322456
5F70_1,5F70,A,Eukaryota,Homo sapiens,Homo sapiens,Immunoglobulin superfamily,membrane,1.8,103,103,103,110.50252815533976,8.257191276550294,1.6762840084548394,0.087378640776699,0.1359223300970873,-0.233009708737864,0.087378640776699,18.5495145631068,0.0194174757281553,0.3300970873786408,0.9611650485436892,-0.6699029126213591,0.3548877195582895,12.428677558898926,0.3009708737864077,2.027067,-1.2573298215866089,-1.4444645643234253,-1.4979972839355469,-1.292373538017273,-1.3168596029281616,-1.6485083103179932,-1.288088,-1.506504,-1.0755918188002502,-1.3324466943740845,-0.8303487300872803,-1.177819853847467,-2.814218169277154,2.027067,-1.273379
2Q9G_1,2Q9G,A,Eukaryota,Homo sapiens,Homo sapiens,Cytochrome P450 family,oxidoreductase,2.4,422,456,422,114.2349236966826,8.299933815002444,2.22201979517682,0.1255924170616114,0.1421800947867298,-0.2255924170616117,0.0947867298578199,48.438151658767744,0.0473933649289099,0.2369668246445497,0.924170616113744,0.2938388625592417,0.1884365514670642,20.52084732055664,0.3009478672985782,1.758052,-1.0202302932739258,-1.5450971126556396,-1.600469946861267,-1.518120527267456,-1.5114277601242063,-0.3311312794685364,-1.364414,-1.679438,-1.142839621593602,,,-0.5222227629892069,-2.408653657018291,1.758052,-1.596247
3ILY_1,3ILY,A,Eukaryota,Entamoeba histolytica,Entamoeba histolytica,Low molecular weight phosphotyrosine protein phosphatase family,hydrolase,2.2,142,178,142,115.66677887323948,6.290394020080567,-1.2974302056834688,0.1549295774647887,0.1690140845070422,-0.4507042253521129,0.0985915492957746,35.50352112676054,0.0352112676056338,0.1901408450704225,0.9154929577464788,0.2253521126760563,0.194565418828762,13.673131942749023,0.3028169014084507,1.882417,-2.06516695022583,-1.474060297012329,-1.5757826566696167,-1.4831453561782837,-1.4594171047210691,-1.51683247089386,-1.232179,-1.624547,-1.1277406719368948,,,-2.5838098660321305,-3.564460432025748,1.882417,-1.468744
3WH9_1,3WH9,A,Eukaryota,Aspergillus niger,Aspergillus niger,Glycosyl hydrolase 5 (cellulase A) family,hydrolase,1.57,345,345,345,109.16763333333344,4.266073417663575,-25.963489053346688,0.1246376811594203,0.0695652173913043,-0.27304347826087,0.1333333333333333,15.299159420289849,0.0202898550724637,0.3652173913043478,0.927536231884058,0.0521739130434782,0.1423339306485586,18.19053077697754,0.3014492753623188,1.94477,-1.1849106550216677,-1.3729368448257446,-1.4929111003875732,-1.1860294342041016,-1.2418253421783447,-0.7570932507514954,-1.06625,-1.288541,-0.8215549634850543,-1.179604411125183,-0.8488732576370239,-0.9126255201256792,-2.644812896286232,1.94477,-1.24956
5HGZ_1,5HGZ,A,Eukaryota,Homo sapiens,Homo sapiens,Acetyltransferase family,histone,1.383,211,243,211,113.87213507109011,6.289086723327637,-3.4744187650847564,0.1137440758293839,0.1516587677725118,-0.1786729857819904,0.1137440758293839,30.22943127962084,0.0331753554502369,0.2606635071090047,0.914691943127962,-0.0426540284360189,0.1371400389732239,18.79366683959961,0.2985781990521327,1.670975,-0.6411370038986206,-1.6812885999679563,-1.6885915994644165,-1.5645581483840942,-1.558142066001892,-0.7860172986984253,-1.533784,-1.890705,-1.3901414916413657,-1.4951552152633667,-0.5529510378837585,-0.4584546563749629,-2.232917966435871,1.670975,-2.084018
1REJ_1,1REJ,A,Eukaryota,Mus musculus,Mus musculus,Protein kinase superfamily,transferase,2.2,335,350,335,116.44895522388062,8.86338748931885,5.479335639789021,0.1283582089552238,0.1671641791044776,-0.3946268656716424,0.1343283582089552,30.93316417910449,0.0388059701492537,0.2059701492537313,0.9164179104477612,0.0507462686567164,0.1635527028072075,19.03778076171875,0.3014925373134328,2.013444,-0.1832830905914306,-1.4042754173278809,-1.4683547019958496,-1.4907370805740356,-1.4802658557891846,-0.2914823293685913,-0.989081,-1.125791,,-1.3203125,-0.1653525084257125,-0.227505880327367,-1.3773406526935634,2.013444,-1.906492
3HLT_1,3HLT,A,Eukaryota,Homo sapiens,Homo sapiens,HAD-like hydrolase superfamily,hydrolase,2.3,256,266,256,110.27405195312502,5.847561454772949,-4.609637285328823,0.14453125,0.15234375,-0.1492187499999999,0.0625,36.10742187499999,0.0546875,0.265625,0.90625,-0.046875,0.1675799763033175,17.50899314880371,0.30078125,2.144459,-0.9413395524024964,-1.3695557117462158,-1.389875411987305,-1.399587869644165,-1.40065598487854,-0.4655215740203857,-0.936363,-1.220052,-0.9981191158294678,-1.2552539110183716,-0.7602092027664185,-0.550082266330719,-2.388789176940918,2.144459,-1.246124
1ZVD_1,1ZVD,A,Eukaryota,Homo sapiens,Homo sapiens,Pfam:PF00168,transferase,2.1,373,380,373,117.2618678284183,6.192971992492676,-5.002447447992502,0.1394101876675603,0.1608579088471849,-0.397050938337802,0.1152815013404825,41.15900804289544,0.0428954423592493,0.1742627345844503,0.8927613941018767,0.2064343163538874,0.1064550472770459,22.39099884033203,0.3002680965147453,1.713513,-0.3360544443130493,-1.7301456928253174,-1.6884971857070925,-1.6091033220291138,-1.6185904741287231,-1.4362274408340454,-1.443365,-1.568745,-1.2284698077245308,-1.364984393119812,-0.3042010068893432,-0.1307714835568343,-1.759033203125,1.713513,-2.707669
11UC_1,11UC,A,Eukaryota,Homo sapiens,Homo sapiens,Protein kinase superfamily,transferase,1.962,330,335,330,119.559120909091,6.969904136657715,-0.1189818435746659,0.1484848484848485,0.1939393939393939,-0.620909090909091,0.1242424242424242,41.28069696969696,0.0424242424242424,0.1545454545454545,0.8484848484848485,0.0,0.1357667584940312,19.46781539916992,0.3,1.90039,-0.133518099784851,-1.443271517753601,-1.4712437391281128,-1.3318800926208496,-1.36181640625,-0.2432747185230255,-0.847231,-0.967108,-0.8757527669270834,-1.1536206007003784,-0.1055660471320152,-0.1271008347020004,-1.15181884765625,1.90039,-1.177638
3L42_1,3L42,A,Eukaryota,Homo sapiens,Homo sapiens,Pfam:PF00439,DNA-binding,1.3,127,130,127,116.37801102362192,9.076068687438966,3.284287858917981,0.1259842519685039,0.1889763779527559,-0.5551181102362205,0.0787401574803149,47.99370078740157,0.0866141732283464,0.1653543307086614,0.9448818897637796,0.047244094488189,0.2253204919632979,13.800820350646973,0.2992125984251969,1.719379,-1.069843053817749,-1.7280234098434448,-1.750968337059021,-1.6024129390716553,-1.554118514060974,-1.650705337524414,-1.740523,-2.306878,-1.4846687617264396,-1.570038080215454,-1.0177098512649536,-0.3204975879098486,-2.020265594242126,1.719379,-1.847251
4G3E_1,4G3E,A,Eukaryota,Mus musculus,Mus musculus,Protein kinase superfamily,transferase,2.5,314,352,314,111.0732818471338,6.9843412399292,-0.0443547069536407,0.1178343949044586,0.1528662420382165,-0.2378980891719744,0.0668789808917197,41.370700636942665,0.0668789808917197,0.2515923566878981,0.8853503184713376,0.0891719745222929,0.1238522099000937,19.26642417907715,0.2993630573248407,1.926286,-1.839313268661499,-1.509809494018555,-1.5974496603012085,-1.415935516357422,-1.429580569267273,-1.0592496395111084,-1.523804,-2.001858,-1.1913987663900776,,,-1.0710493926030056,-2.695625839719347,1.926286,-1.388631
2VLV_1,2VLV,A,Eukaryota,Hordeum vulgare,Hordeum vulgare,Thioredoxin family,other,1.7,111,122,111,110.35287117117107,5.122409629821777,-4.024759840253598,0.1441441441441441,0.1261261261261261,0.1954954954954956,0.081081081081081,17.78918918918918,0.045045045045045,0.2522522522522522,0.981981981981982,0.2252252252252252,0.2602770838064955,12.410359382629396,0.2972972972972973,2.067882,-1.2075778245925903,-1.402869462966919,-1.4542365074157717,-1.2780978679656982,-1.3104872703552246,-1.3040592670440674,-1.04681,-1.319199,-0.8902864198426943,-1.2239998579025269,-0.9185231924057008,-1.2220200547226914,-2.877138155000704,2.067882,-1.619307
3QT4_1,3QT4,A,Eukaryota,Tenebrio molitor,Tenebrio molitor,Peptidase C1 family,hydrolase,2.11,304,329,304,110.25134046052622,4.92199535369873,-9.91841175692404,0.1151315789473684,0.0953947368421052,-0.5437500000000007,0.125,42.34480263157895,0.0230263157894736,0.3388157894736842,0.8914473684210527,-0.075657894736842,0.1841321166138957,18.017749786376953,0.2993421052631579,1.938,-1.3127018213272097,-1.459109902381897,-1.460182785987854,-1.327094793319702,-1.3523738384246826,-1.286436915397644,-1.151705,-1.313429,-1.0149765014648438,,,-1.655145343981291,-2.3768571552477384,1.938,-1.270148
2QLT_1,2QLT,A,Eukaryota,Saccharomyces cerevisiae,Saccharomyces cerevisiae,HAD-like hydrolase superfamily,hydrolase,1.6,251,275,251,111.62402191235066,5.349538230895996,-7.668873530052728,0.1593625498007968,0.1513944223107569,-0.3019920318725101,0.1075697211155378,26.957370517928275,0.0597609561752988,0.247011952191235,0.8764940239043826,-0.0637450199203187,0.219014965777914,16.82819175720215,0.298804780876494,2.004741,-1.7564969062805176,-1.3522971868515017,-1.378385066986084,-1.2040026187896729,-1.2256640195846558,-1.012954831123352,-1.136262,-1.536223,-0.7939606320810508,-0.990083634853363,-0.9624247550964355,-0.8701201055154383,-2.915187151783491,2.004741,-1.413962
1C0E_1,1C0E,A,Eukaryota,Bos taurus,Bos taurus,Low molecular weight phosphotyrosine protein phosphatase family,hydrolase,2.2,154,157,154,114.1480967532467,7.666750144958496,0.8492659589166713,0.1298701298701298,0.1493506493506493,-0.3675324675324674,0.0844155844155844,40.17467532467532,0.0324675324675324,0.2012987012987013,0.8896103896103896,0.0974025974025973,0.212733694876552,13.795716285705566,0.2987012987012987,1.935756,-0.7751914858818054,-1.5063189268112185,-1.5152326822280884,-1.4815552234649658,-1.5001686811447144,-0.1585459262132644,-1.103522,-1.241028,-0.9805238401734984,-1.4239120483398438,-0.7130106091499329,-0.5261506910447951,-2.534338022207285,1.935756,-2.209196
1WWL_1,1WWL,A,Eukaryota,Mus musculus,Mus musculus,Pfam:PF00560,signaling,2.5,308,312,308,108.01815064935064,4.97604923248291,-7.88728785886132,0.1136363636363636,0.0941558441558441,-0.0665584415584415,0.0551948051948052,39.84870129870129,0.0714285714285714,0.288961038961039,0.8474025974025974,-0.4577922077922078,0.0778829132267009,21.099597930908203,0.3019480519480519,1.949663,-2.2035505771636963,-1.478766679763794,-1.500773549079895,-1.434814691543579,-1.4522417783737185,-1.1354079246520996,-1.427526,-2.028653,-1.2960734181589897,-1.3414902687072754,-1.4380624294281006,-1.3657700179459211,-2.8775385076349433,1.949663,-1.353126
4N7C_1,4N7C,A,Eukaryota,Blattella germanica,Blattella germanica,Calycin superfamily,other,1.75,174,176,174,115.93854597701154,6.406345558166504,-1.6467533165375237,0.1436781609195402,0.1724137931034483,-0.7189655172413798,0.1206896551724138,32.76666666666665,0.0229885057471264,0.2471264367816092,0.8275862068965518,-0.2873563218390805,0.2288658626351848,14.713423728942873,0.2988505747126437,1.807584,-2.5172693729400635,-1.4770612716674805,-1.5787125825881958,-1.2943168878555298,-1.336605191230774,-1.986295461654663,-1.589608,-2.372098,-1.2173862676510865,-1.2896080017089844,-1.5313255786895752,-3.134068982354526,-3.5100515080594468,1.807584,-1.691822
5JOE_1,5JOE,A,Eukaryota,Homo sapiens,Homo sapiens,Protein kinase superfamily,transferase,2.0,92,92,92,114.15144782608684,5.665733528137207,-2.324239327735796,0.1630434782608695,0.1630434782608695,-0.4434782608695653,0.0652173913043478,27.629347826086956,0.0434782608695652,0.1847826086956521,0.9891304347826086,-0.5543478260869565,0.3379184301654482,12.87649631500244,0.3043478260869565,2.02561,-1.0500813722610474,-1.4342453479766846,-1.417250633239746,-1.2833081483840942,-1.2970963716506958,-1.562566876411438,-1.472963,-1.796058,-1.0959046405294668,-1.176091194152832,-0.7765500545501709,-1.1690488898235818,-3.2555303158967392,2.02561,-1.988997
6ZZ1_1,6ZZ1,A,Eukaryota,Homo sapiens,Homo sapiens,Protein kinase superfamily,transferase,1.64,144,153,144,115.9794611111109,8.774227714538572,3.2118535522305436,0.1458333333333333,0.1875,-0.6986111111111114,0.0555555555555555,56.111111111111114,0.0277777777777777,0.1944444444444444,0.9027777777777778,0.8055555555555555,0.1699667125803489,15.109861373901367,0.2986111111111111,1.532335,-2.1968531608581543,-1.8696751594543457,-1.8932552337646484,-1.7907570600509644,-1.7689470052719116,-1.049459457397461,-1.784164,-2.369944,-1.505085097418891,,,-2.1854396396213107,-3.4556700388590493,1.532335,-2.19773
3EPZ_1,3EPZ,A,Eukaryota,Homo sapiens,Homo sapiens,Class I-like SAM-binding methyltransferase superfamily,transferase,2.31,227,268,227,111.25328458149782,4.7840471267700195,-11.823804360881656,0.13215859030837,0.1013215859030837,-0.218502202643172,0.092511013215859,39.47400881057269,0.0748898678414096,0.2378854625550661,0.8722466960352423,0.0264317180616739,0.125886807140456,18.070226669311523,0.2995594713656387,1.620734,-2.8570079803466797,-1.771767497062683,-1.8218257427215576,-1.6398245096206665,-1.683666110038757,-1.1433145999908447,-1.931875,-2.753559,-1.4670230008431993,,,-1.3928628661033866,-3.443790923131195,1.620734,-3.486655
2PHO_1,2PHO,A,Eukaryota,Homo sapiens,Homo sapiens,Arginase family,hydrolase,1.95,313,322,313,107.96613290734824,6.278514671325683,-2.5286136443920384,0.121405750798722,0.1373801916932907,-0.1290734824281151,0.0638977635782747,24.1476038338658,0.0670926517571885,0.2907348242811501,0.8945686900958467,0.0958466453674121,0.1706856484389753,17.206287384033203,0.3003194888178914,2.025831,-1.1110080480575562,-1.339649677276611,-1.344024658203125,-1.3506698608398438,-1.3132390975952148,-0.6614233255386353,-1.061456,-1.295726,-0.8761292478908747,-1.264191508293152,-0.9083895683288574,-0.4896992448800669,-2.4824000349440896,2.025831,-1.248096
3KKA_2,3KKA,C,Eukaryota,Homo sapiens,Homo sapiens,Protein kinase superfamily,transferase,2.4,59,86,59,115.1666694915254,9.155751609802245,1.5780063329563196,0.1016949152542373,0.1694915254237288,-0.2898305084745761,0.0847457627118644,33.11186440677966,0.0169491525423728,0.2542372881355932,0.8474576271186441,0.711864406779661,0.2041348482026448,9.869543075561523,0.3050847457627119,1.548753,-1.1304103136062622,-1.7532167434692385,-1.7943084239959717,-1.7581440210342407,-1.7591242790222168,-0.7095574736595154,-1.611811,-1.651189,-1.6204122769630562,-1.671394944190979,-0.988379716873169,-0.9106213844428628,-2.140035596944518,1.548753,-1.799775
8KA4_1,8KA4,A,Eukaryota,Arabidopsis thaliana,Arabidopsis thaliana,DNA repair enzymes AP/ExoA family,hydrolase,2.3,293,297,293,113.5510863481229,8.792923545837404,5.22592595807172,0.1160409556313993,0.1638225255972696,-0.4716723549488059,0.1058020477815699,36.75771331058021,0.0477815699658703,0.2525597269624573,0.870307167235495,-0.2696245733788396,0.1856346670539539,17.281633377075195,0.3003412969283277,1.911137,-0.7520691156387329,-1.3808395862579346,-1.4256014823913574,-1.2835851907730105,-1.2404178380966189,-0.754868745803833,-1.125932,-1.425442,-0.871359138358575,,,-0.7156708492760773,-2.1868786079484854,1.911137,-1.072047
7KFL_1,7KFL,A,Eukaryota,Arabidopsis thaliana,Arabidopsis thaliana,TRAFAC class myosin-kinesin ATPase superfamily,cytoskeletal,2.35,356,395,356,113.9134912921351,7.686245918273926,1.2481737291381094,0.1067415730337078,0.1264044943820225,-0.1418539325842694,0.0870786516853932,38.52331460674156,0.0280898876404494,0.2387640449438202,0.9241573033707864,0.5533707865168539,0.1029710619573067,24.700952529907227,0.300561797752809,1.544814,-0.8167315125465393,-1.7826471328735352,-1.7872307300567627,-1.6236757040023804,-1.6433345079421997,-0.5794675946235657,-1.825785,-2.459409,-1.536632580703564,,,-0.7568374805236131,-2.4886891225750527,1.544814,-1.299069
5XD6_1,5XD6,A,Eukaryota,Arabidopsis thaliana,Arabidopsis thaliana,Protein kinase superfamily,transferase,1.898,282,305,282,109.65237021276604,7.886755943298339,1.800288114873002,0.1063829787234042,0.1524822695035461,-0.1886524822695036,0.0709219858156028,22.879468085106385,0.0567375886524822,0.2659574468085106,0.875886524822695,0.0744680851063829,0.1172176586767214,18.499889373779297,0.301418439716312,2.074639,-0.9316338300704956,-1.4119627475738523,-1.4487392902374268,-1.3345551490783691,-1.3276549577713013,-1.1468433141708374,-1.166152,-1.358042,-0.9175828433205896,,,-0.7898833362768728,-1.5786945532399712,2.074639,-1.372697
2G2H_1,2G2H,A,Eukaryota,Homo sapiens,Homo sapiens,Protein kinase superfamily,transferase,2.0,272,287,272,115.60196139705904,5.157365608215331,-9.792285459763534,0.1470588235294117,0.1286764705882352,-0.3194852941176472,0.1213235294117647,36.55408088235294,0.0441176470588235,0.2316176470588235,0.9264705882352942,0.0441176470588235,0.1213682864450127,18.06483459472656,0.3014705882352941,1.880964,-0.2161844819784164,-1.5783262252807615,-1.5977373123168943,-1.5337928533554075,-1.5428433418273926,-1.4476969242095947,-1.11623,-1.245637,-0.9558249080882352,-1.2818551063537598,-0.1898646652698516,-0.2819839926326976,-1.4094545700970815,1.880964,-1.440762
3L4R_1,3L4R,A,Eukaryota,Canis lupus familiaris,Canis lupus familiaris,Calycin superfamily,other,1.45,151,170,151,113.50358211920523,4.8532201766967775,-10.558087637453964,0.1589403973509934,0.1324503311258278,-0.3509933774834436,0.0927152317880794,37.24701986754966,0.0331125827814569,0.2251655629139073,0.9006622516556291,-0.3973509933774834,0.2207137601177336,14.178316116333008,0.2980132450331126,1.784696,-2.2272279262542725,-1.5573521852493286,-1.6096723079681396,-1.360974907875061,-1.3805323839187622,-1.0398191213607788,-1.502547,-2.081737,-1.140890361457471,-1.229007363319397,-1.3307653665542605,-2.9490219015159354,-3.5311505652421356,1.784696,-1.847187
7A3Z_1,7A3Z,A,Eukaryota,Caenorhabditis elegans,Caenorhabditis elegans,TRAFAC class myosin-kinesin ATPase superfamily,cytoskeletal,2.095,307,372,307,110.06790358306196,6.021204566955566,-3.604567528069282,0.1140065146579804,0.1237785016286644,-0.2537459283387622,0.0749185667752442,35.974918566775244,0.0325732899022801,0.2899022801302932,0.9087947882736156,-0.1986970684039088,0.2494625407166123,18.256765365600582,0.2996742671009772,1.744048,-1.3169094324111938,-1.6129518747329712,-1.6441123485565186,-1.5648940801620483,-1.5890624523162842,-1.308762550354004,-1.118091,-1.305044,-1.1454833586751831,,,-1.2584685782267917,-1.9092532477860344,1.744048,-1.62454
